ProbeSetID	GeneSymbol	Cell.type	FC	P.val	logFC	ortholog_name	Count	Specificity	Group
10399924	Pik3cg	Treg	0.81	0.02754228703338166	-0.3040061868900999	Pik3cg	4	Nonspecific	repressed
10400304	Egln3	GN	0.29	0.00602559586074357	-1.7858751946471527	Egln3	3	Nonspecific	repressed
10400304	Egln3	MF	0.34	0.00407380277804112	-1.5563933485243853	Egln3	3	Nonspecific	repressed
10400304	Egln3	NK	0.59	0.00537031796370252	-0.7612131404128835	Egln3	3	Nonspecific	repressed
10400515	Sec23a	GN	0.5	0.02630267991895381	-1	Sec23a	2	Nonspecific	repressed
10400515	Sec23a	NK	0.76	0.02187761623949553	-0.3959286763311392	Sec23a	2	Nonspecific	repressed
10402117	Rps6ka5	B	0.43	7.762471166286919e-4	-1.217591435072627	Rps6ka5	3	Nonspecific	repressed
10402117	Rps6ka5	DC	0.75	0.00812830516164099	-0.4150374992788438	Rps6ka5	3	Nonspecific	repressed
10402117	Rps6ka5	NK	0.58	0.03467368504525316	-0.7858751946471527	Rps6ka5	3	Nonspecific	repressed
10402249	Atxn3	B	0.67	0.01071519305237606	-0.5777669993169522	Atxn3	4	Nonspecific	repressed
10402249	Atxn3	DC	0.48	0.01318256738556407	-1.0588936890535685	Atxn3	4	Nonspecific	repressed
10402249	Atxn3	NK	0.61	0.01230268770812381	-0.7131188522118385	Atxn3	4	Nonspecific	repressed
10402249	Atxn3	Treg	0.74	0.01778279410038923	-0.4344028241457749	Atxn3	4	Nonspecific	repressed
10402519	Atg2b	DC	0.56	0.04570881896148749	-0.8365012677171204	Atg2b	8	Nonspecific	repressed
10402519	Atg2b	GN	0.5	0.00363078054770101	-1	Atg2b	8	Nonspecific	repressed
10402519	Atg2b	NK	0.68	0.0162181009735893	-0.5563933485243852	Atg2b	8	Nonspecific	repressed
10402519	Atg2b	Treg	0.91	0.03311311214825911	-0.13606154957602837	Atg2b	8	Nonspecific	repressed
10402542	Atg2b	GN	0.43	0.01949844599758045	-1.217591435072627	Atg2b	8	Nonspecific	repressed
10402542	Atg2b	MF	0.81	0.01445439770745927	-0.3040061868900999	Atg2b	8	Nonspecific	repressed
10402542	Atg2b	NK	0.63	0.01445439770745927	-0.6665762662748083	Atg2b	8	Nonspecific	repressed
10402542	Atg2b	Tgd	0.54	0.03467368504525316	-0.888968687611256	Atg2b	8	Nonspecific	repressed
10404132	Cmah	B	0.48	0.01096478196143185	-1.0588936890535685	Cmahp	2	Nonspecific	repressed
10404132	Cmah	NK	0.44	8.709635899560805e-4	-1.1844245711374275	Cmahp	2	Nonspecific	repressed
10405074	Nol8	DC	0.47	0.01023292992280754	-1.0892673380970874	Nol8	1	DC	repressed
10406407	Arrdc3	B	0.5	0.03630780547701014	-1	Arrdc3	4	Nonspecific	repressed
10406407	Arrdc3	DC	0.44	0.03630780547701014	-1.1844245711374275	Arrdc3	4	Nonspecific	repressed
10406407	Arrdc3	NK	0.4	2.818382931264455e-4	-1.3219280948873622	Arrdc3	4	Nonspecific	repressed
10406407	Arrdc3	NT	0.43	0.03019951720402016	-1.217591435072627	Arrdc3	4	Nonspecific	repressed
10406423	Mblac2	GN	0.23	0.01096478196143185	-2.120294233717712	Mblac2	3	Nonspecific	repressed
10406423	Mblac2	MF	0.6	0.00758577575029183	-0.7369655941662062	Mblac2	3	Nonspecific	repressed
10406423	Mblac2	NK	0.34	0.00602559586074357	-1.5563933485243853	Mblac2	3	Nonspecific	repressed
10406733	Zbed3	NK	0.48	0.00281838293126445	-1.0588936890535685	Zbed3	1	NK	repressed
10407370	4833420G17Rik	DC	0.56	0.04570881896148749	-0.8365012677171204	RGD1306227	2	Nonspecific	repressed
10407370	4833420G17Rik	GN	0.48	0.00562341325190349	-1.0588936890535685	RGD1306227	2	Nonspecific	repressed
10407782	Edaradd	B	0.41	0.00109647819614318	-1.286304185156641	Edaradd	1	B	repressed
10409162	Susd3	DC	0.54	0.01584893192461113	-0.888968687611256	Susd3	3	Nonspecific	repressed
10409162	Susd3	GN	0.47	0.02884031503126605	-1.0892673380970874	Susd3	3	Nonspecific	repressed
10409162	Susd3	MF	0.54	9.332543007969916e-4	-0.888968687611256	Susd3	3	Nonspecific	repressed
10409338	Nop16	DC	0.45	0.02398832919019489	-1.15200309344505	Nop16	1	DC	repressed
10409352	Rnf44	GN	0.46	0.01318256738556407	-1.1202942337177118	Rnf44	4	Nonspecific	repressed
10409352	Rnf44	MF	0.77	0.02041737944669529	-0.3770696490798233	Rnf44	4	Nonspecific	repressed
10409352	Rnf44	NK	0.74	0.00229086765276777	-0.4344028241457749	Rnf44	4	Nonspecific	repressed
10409352	Rnf44	T8	0.62	0.0446683592150963	-0.6896598793878495	Rnf44	4	Nonspecific	repressed
10409767	Golm1	B	0.61	0.00602559586074357	-0.7131188522118385	Golm1	3	Nonspecific	repressed
10409767	Golm1	GN	0.44	0.02630267991895381	-1.1844245711374275	Golm1	3	Nonspecific	repressed
10409767	Golm1	NK	0.53	0.00891250938133745	-0.9159357352115256	Golm1	3	Nonspecific	repressed
10410099	Cdc14b	GN	0.61	0.03890451449942807	-0.7131188522118385	Cdc14b	3	Nonspecific	repressed
10410099	Cdc14b	MF	0.68	0.00478630092322638	-0.5563933485243852	Cdc14b	3	Nonspecific	repressed
10410099	Cdc14b	NK	0.42	0.00758577575029183	-1.2515387669959646	Cdc14b	3	Nonspecific	repressed
10410328	Zfp874b	GN	0.52	0.01905460717963247	-0.9434164716336324	Zfp875	4	Nonspecific	repressed
10410328	Zfp874b	MF	0.73	0.04365158322401658	-0.4540316308947075	Zfp875	4	Nonspecific	repressed
10410328	Zfp874b	NK	0.31	0.00257039578276886	-1.6896598793878497	Zfp875	4	Nonspecific	repressed
10410328	Zfp874b	T4	0.46	0.02818382931264453	-1.1202942337177118	Zfp875	4	Nonspecific	repressed
10411126	Jmy	NK	0.44	6.918309709189362e-4	-1.1844245711374275	Jmy	1	NK	repressed
10413185	Zmiz1	NK	0.63	0.02818382931264453	-0.6665762662748083	Zmiz1	4	Nonspecific	repressed
10413185	Zmiz1	NT	0.53	0.04786300923226382	-0.9159357352115256	Zmiz1	4	Nonspecific	repressed
10413185	Zmiz1	T8	0.47	0.04677351412871981	-1.0892673380970874	Zmiz1	4	Nonspecific	repressed
10413185	Zmiz1	Tgd	0.4	0.0309029543251359	-1.3219280948873622	Zmiz1	4	Nonspecific	repressed
10413771	Capn7	B	0.69	0.04265795188015926	-0.5353317329965558	Capn7	4	Nonspecific	repressed
10413771	Capn7	DC	0.62	0.00549540873857624	-0.6896598793878495	Capn7	4	Nonspecific	repressed
10413771	Capn7	GN	0.38	0.02290867652767773	-1.3959286763311392	Capn7	4	Nonspecific	repressed
10413771	Capn7	NK	0.6	0.00257039578276886	-0.7369655941662062	Capn7	4	Nonspecific	repressed
10415021	Abhd4	GN	0.52	0.02398832919019489	-0.9434164716336324	Abhd4	3	Nonspecific	repressed
10415021	Abhd4	MF	0.7	0.00741310241300917	-0.5145731728297583	Abhd4	3	Nonspecific	repressed
10415021	Abhd4	NK	0.48	0.00141253754462275	-1.0588936890535685	Abhd4	3	Nonspecific	repressed
10415784	Trim13	MF	0.48	0.00295120922666638	-1.0588936890535685	Trim13	3	Nonspecific	repressed
10415784	Trim13	NK	0.28	0.03019951720402016	-1.8365012677171204	Trim13	3	Nonspecific	repressed
10415784	Trim13	Tgd	0.59	0.01148153621496883	-0.7612131404128835	Trim13	3	Nonspecific	repressed
10415991	Zfp395	B	0.62	0.01905460717963247	-0.6896598793878495	Zfp395	9	Nonspecific	repressed
10415991	Zfp395	MF	0.49	0.00660693448007595	-1.0291463456595165	Zfp395	9	Nonspecific	repressed
10415991	Zfp395	NK	0.65	0.01584893192461113	-0.6214883767462701	Zfp395	9	Nonspecific	repressed
10415991	Zfp395	NT	0.44	0.01479108388168207	-1.1844245711374275	Zfp395	9	Nonspecific	repressed
10415991	Zfp395	T8	0.66	0.03311311214825911	-0.5994620704162712	Zfp395	9	Nonspecific	repressed
10416004	Zfp395	MF	0.52	0.02754228703338166	-0.9434164716336324	Zfp395	9	Nonspecific	repressed
10416004	Zfp395	NK	0.48	0.00954992586021435	-1.0588936890535685	Zfp395	9	Nonspecific	repressed
10416004	Zfp395	NT	0.36	0.0446683592150963	-1.4739311883324124	Zfp395	9	Nonspecific	repressed
10416004	Zfp395	Treg	0.64	0.02511886431509579	-0.6438561897747247	Zfp395	9	Nonspecific	repressed
10416406	Htr2a	MF	0.37	0.00141253754462275	-1.434402824145775	Htr2a	1	MF	repressed
10416653	Kbtbd7	NK	0.47	1.9054607179632465e-4	-1.0892673380970874	Kbtbd7	1	NK	repressed
10417065	Rap2a	NK	0.38	0.00851138038202376	-1.3959286763311392	Rap2a	2	Nonspecific	repressed
10417065	Rap2a	Treg	0.87	0.03890451449942807	-0.2009126939259964	Rap2a	2	Nonspecific	repressed
10417950	Ndst2	GN	0.44	0.00549540873857624	-1.1844245711374275	Ndst2	2	Nonspecific	repressed
10417950	Ndst2	NK	0.66	0.01513561248436208	-0.5994620704162712	Ndst2	2	Nonspecific	repressed
10418702	Sh3bp5	B	0.5	0.02187761623949553	-1	Mettl6	1	B	repressed
10419154	Ear1	DC	0.25	0.03019951720402016	-2	Rnase2	6	Nonspecific	repressed
10419154	Ear1	DC	0.25	0.03019951720402016	-2	Ear1	6	Nonspecific	repressed
10419154	Ear1	DC	0.25	0.03019951720402016	-2	Rnase17	6	Nonspecific	repressed
10419154	Ear1	DC	0.25	0.03019951720402016	-2	Rnase3	6	Nonspecific	repressed
10419154	Ear1	DC	0.25	0.03019951720402016	-2	ENSRNOG00000069429	6	Nonspecific	repressed
10419154	Ear1	DC	0.25	0.03019951720402016	-2	ENSRNOG00000070444	6	Nonspecific	repressed
10420413	Lats2	B	0.59	0.00794328234724281	-0.7612131404128835	Lats2	4	Nonspecific	repressed
10420413	Lats2	GN	0.34	0.02187761623949553	-1.5563933485243853	Lats2	4	Nonspecific	repressed
10420413	Lats2	MF	0.79	0.00891250938133745	-0.3400754415976217	Lats2	4	Nonspecific	repressed
10420413	Lats2	NK	0.52	0.00104712854805089	-0.9434164716336324	Lats2	4	Nonspecific	repressed
10421172	Slc25a37	DC	0.47	0.02187761623949553	-1.0892673380970874	Slc25a37	2	Nonspecific	repressed
10421172	Slc25a37	NK	0.68	0.00125892541179416	-0.5563933485243852	Slc25a37	2	Nonspecific	repressed
10421817	Naa16	GN	0.49	0.02041737944669529	-1.0291463456595165	Naa16	1	GN	repressed
10422194	Rbm26	GN	0.47	0.00346736850452531	-1.0892673380970874	Rbm26	1	GN	repressed
10422496	Gpr183	B	0.35	0.0162181009735893	-1.5145731728297582	Gpr183	2	Nonspecific	repressed
10422496	Gpr183	MF	0.42	0.01348962882591653	-1.2515387669959646	Gpr183	2	Nonspecific	repressed
10423577	Mtdh	GN	0.46	0.00524807460249772	-1.1202942337177118	Mtdh	1	GN	repressed
10424467	Phf20l1	GN	0.45	0.00794328234724281	-1.15200309344505	Phf20l1	2	Nonspecific	repressed
10424467	Phf20l1	NT	1.85	0.02511886431509579	0.8875252707415875	Phf20l1	2	Nonspecific	induced
10424584	Dennd3	B	0.35	0.02398832919019489	-1.5145731728297582	Dennd3	5	Nonspecific	repressed
10424584	Dennd3	GN	0.46	0.00562341325190349	-1.1202942337177118	Dennd3	5	Nonspecific	repressed
10424584	Dennd3	NK	0.57	0.01	-0.8109661756099832	Dennd3	5	Nonspecific	repressed
10424584	Dennd3	T4	0.78	0.03981071705534973	-0.3584539709124763	Dennd3	5	Nonspecific	repressed
10424584	Dennd3	T8	0.74	0.04570881896148749	-0.4344028241457749	Dennd3	5	Nonspecific	repressed
10425092	Cyth4	MF	0.76	0.01348962882591653	-0.3959286763311392	Cyth4	6	Nonspecific	repressed
10425092	Cyth4	NK	0.75	0.00281838293126445	-0.4150374992788438	Cyth4	6	Nonspecific	repressed
10425092	Cyth4	NT	0.68	0.01096478196143185	-0.5563933485243852	Cyth4	6	Nonspecific	repressed
10425092	Cyth4	T8	0.73	0.03467368504525316	-0.4540316308947075	Cyth4	6	Nonspecific	repressed
10425092	Cyth4	Tgd	0.48	0.02754228703338166	-1.0588936890535685	Cyth4	6	Nonspecific	repressed
10425092	Cyth4	Treg	0.84	0.03467368504525316	-0.25153876699596445	Cyth4	6	Nonspecific	repressed
10425880	Prr5	B	0.65	0.03890451449942807	-0.6214883767462701	Prr5	3	Nonspecific	repressed
10425880	Prr5	DC	0.41	0.03019951720402016	-1.286304185156641	Prr5	3	Nonspecific	repressed
10425880	Prr5	NK	0.42	0.00489778819368446	-1.2515387669959646	Prr5	3	Nonspecific	repressed
10427428	AW549877	GN	0.49	0.02691534803926915	-1.0291463456595165	RGD1305938	4	Nonspecific	repressed
10427428	AW549877	MF	0.79	0.01071519305237606	-0.3400754415976217	RGD1305938	4	Nonspecific	repressed
10427428	AW549877	NK	0.74	0.04365158322401658	-0.4344028241457749	RGD1305938	4	Nonspecific	repressed
10427428	AW549877	Treg	0.81	0.04168693834703355	-0.3040061868900999	RGD1305938	4	Nonspecific	repressed
10427454	Card6	NK	0.33	0.001	-1.5994620704162712	Card6	1	NK	repressed
10427461	Ptger4	MF	0.47	0.00257039578276886	-1.0892673380970874	Ptger4	2	Nonspecific	repressed
10427461	Ptger4	Treg	0.79	0.03467368504525316	-0.3400754415976217	Ptger4	2	Nonspecific	repressed
10427628	Il7r	NK	0.39	0.00229086765276777	-1.3584539709124763	Il7r	1	NK	repressed
10428755	Zhx1	DC	0.64	0.04073802778041128	-0.6438561897747247	Zhx1	3	Nonspecific	repressed
10428755	Zhx1	GN	0.4	0.00549540873857624	-1.3219280948873622	Zhx1	3	Nonspecific	repressed
10428755	Zhx1	Treg	0.82	0.01202264434617413	-0.2863041851566411	Zhx1	3	Nonspecific	repressed
10428796	Fbxo32	NK	0.46	0.00794328234724281	-1.1202942337177118	Fbxo32	3	Nonspecific	repressed
10428796	Fbxo32	NT	0.57	0.00380189396320561	-0.8109661756099832	Fbxo32	3	Nonspecific	repressed
10428796	Fbxo32	T8	0.63	0.04365158322401658	-0.6665762662748083	Fbxo32	3	Nonspecific	repressed
10429114	Tmem71	B	0.68	0.02187761623949553	-0.5563933485243852	Tmem71	4	Nonspecific	repressed
10429114	Tmem71	GN	0.53	0.02884031503126605	-0.9159357352115256	Tmem71	4	Nonspecific	repressed
10429114	Tmem71	MF	0.77	0.0223872113856834	-0.3770696490798233	Tmem71	4	Nonspecific	repressed
10429114	Tmem71	NK	0.46	0.00602559586074357	-1.1202942337177118	Tmem71	4	Nonspecific	repressed
10430389	Mfng	MF	0.78	0.03981071705534973	-0.3584539709124763	Mfng	3	Nonspecific	repressed
10430389	Mfng	NT	0.46	0.00954992586021435	-1.1202942337177118	Mfng	3	Nonspecific	repressed
10430389	Mfng	Tgd	0.58	0.03311311214825911	-0.7858751946471527	Mfng	3	Nonspecific	repressed
10430649	Cbx7	B	0.72	0.02754228703338166	-0.4739311883324124	Cbx7	5	Nonspecific	repressed
10430649	Cbx7	GN	0.48	0.02630267991895381	-1.0588936890535685	Cbx7	5	Nonspecific	repressed
10430649	Cbx7	MF	0.68	0.00851138038202376	-0.5563933485243852	Cbx7	5	Nonspecific	repressed
10430649	Cbx7	NK	0.61	0.0446683592150963	-0.7131188522118385	Cbx7	5	Nonspecific	repressed
10430649	Cbx7	T8	0.55	0.01348962882591653	-0.862496476250065	Cbx7	5	Nonspecific	repressed
10430660	Pdgfb	MF	0.73	0.01	-0.4540316308947075	Pdgfb	2	Nonspecific	repressed
10430660	Pdgfb	NK	0.36	0.01122018454301963	-1.4739311883324124	Pdgfb	2	Nonspecific	repressed
10430931	Nfam1	DC	0.46	0.02754228703338166	-1.1202942337177118	Nfam1	1	DC	repressed
10431017	Ttll1	MF	0.71	0.04897788193684462	-0.4941090702700427	Ttll1	2	Nonspecific	repressed
10431017	Ttll1	NK	0.4	0.00912010839355909	-1.3219280948873622	Ttll1	2	Nonspecific	repressed
10431410	Mapk11	B	0.5	0.01148153621496883	-1	Mapk11	1	B	repressed
10432511	Racgap1	NK	0.48	0.01513561248436208	-1.0588936890535685	Racgap1	2	Nonspecific	repressed
10432511	Racgap1	T8	0.64	0.03630780547701014	-0.6438561897747247	Racgap1	2	Nonspecific	repressed
10432661	Galnt6	B	0.55	0.01737800828749375	-0.862496476250065	Galnt6	4	Nonspecific	repressed
10432661	Galnt6	MF	0.74	0.03801893963205612	-0.4344028241457749	Galnt6	4	Nonspecific	repressed
10432661	Galnt6	T8	0.62	0.03548133892335755	-0.6896598793878495	Galnt6	4	Nonspecific	repressed
10432661	Galnt6	Tgd	0.35	0.02754228703338166	-1.5145731728297582	Galnt6	4	Nonspecific	repressed
10432682	Krt80	GN	0.42	0.02187761623949553	-1.2515387669959646	Krt80	3	Nonspecific	repressed
10432682	Krt80	MF	0.73	0.04168693834703355	-0.4540316308947075	Krt80	3	Nonspecific	repressed
10432682	Krt80	Treg	1.21	0.02570395782768863	0.27500704749986976	Krt80	3	Nonspecific	induced
10432972	Rarg	GN	0.38	0.00141253754462275	-1.3959286763311392	Rarg	4	Nonspecific	repressed
10432972	Rarg	MF	0.62	0.00891250938133745	-0.6896598793878495	Rarg	4	Nonspecific	repressed
10432972	Rarg	NK	0.68	0.00691830970918936	-0.5563933485243852	Rarg	4	Nonspecific	repressed
10432972	Rarg	T4	0.76	0.02290867652767773	-0.3959286763311392	Rarg	4	Nonspecific	repressed
10433034	Atf7	GN	0.49	0.01023292992280754	-1.0291463456595165	Atf7	3	Nonspecific	repressed
10433034	Atf7	MF	0.84	0.00398107170553497	-0.25153876699596445	Atf7	3	Nonspecific	repressed
10433034	Atf7	NK	0.73	0.00588843655355589	-0.4540316308947075	Atf7	3	Nonspecific	repressed
10434302	Klhl24	GN	0.55	0.01071519305237606	-0.862496476250065	Klhl24	2	Nonspecific	repressed
10434302	Klhl24	NK	0.33	0.00489778819368446	-1.5994620704162712	Klhl24	2	Nonspecific	repressed
10434366	Dvl3	GN	0.32	0.02818382931264453	-1.6438561897747246	Dvl3	3	Nonspecific	repressed
10434366	Dvl3	MF	0.75	9.77237220955811e-4	-0.4150374992788438	Dvl3	3	Nonspecific	repressed
10434366	Dvl3	NK	0.61	0.03235936569296283	-0.7131188522118385	Dvl3	3	Nonspecific	repressed
10434664	Ndufa11	GN	0.41	0.01	-1.286304185156641	Ndufa11	2	Nonspecific	repressed
10434664	Ndufa11	NT	0.76	0.00524807460249772	-0.3959286763311392	Ndufa11	2	Nonspecific	repressed
10434758	St6gal1	DC	0.47	0.02570395782768863	-1.0892673380970874	St6gal1	1	DC	repressed
10435907	Cd200r1	NK	0.5	0.00190546071796324	-1	Cd200r1l	2	Nonspecific	repressed
10435907	Cd200r1	NK	0.5	0.00190546071796324	-1	Cd200r1	2	Nonspecific	repressed
10436426	Orai2	B	0.42	2.23872113856834e-4	-1.2515387669959646	Orai2	12	Nonspecific	repressed
10436426	Orai2	GN	0.36	0.0223872113856834	-1.4739311883324124	Orai2	12	Nonspecific	repressed
10436426	Orai2	MF	0.63	6.918309709189362e-4	-0.6665762662748083	Orai2	12	Nonspecific	repressed
10436426	Orai2	NK	0.4	6.30957344480193e-6	-1.3219280948873622	Orai2	12	Nonspecific	repressed
10436426	Orai2	T8	0.49	0.02290867652767773	-1.0291463456595165	Orai2	12	Nonspecific	repressed
10436849	Ifnar1	B	0.58	0.00501187233627272	-0.7858751946471527	Ifnar1	3	Nonspecific	repressed
10436849	Ifnar1	GN	0.39	0.02884031503126605	-1.3584539709124763	Ifnar1	3	Nonspecific	repressed
10436849	Ifnar1	NK	0.59	0.02187761623949553	-0.7612131404128835	Ifnar1	3	Nonspecific	repressed
10440926	Dnajc28	B	0.79	0.03388441561392025	-0.3400754415976217	Dnajc28	3	Nonspecific	repressed
10440926	Dnajc28	GN	0.48	0.00588843655355589	-1.0588936890535685	Dnajc28	3	Nonspecific	repressed
10440926	Dnajc28	NK	0.65	0.00977237220955811	-0.6214883767462701	Dnajc28	3	Nonspecific	repressed
10442219	Zfp52	NK	0.49	0.02398832919019489	-1.0291463456595165	Zfp52	1	NK	repressed
10442396	Abca3	GN	0.45	0.01548816618912481	-1.15200309344505	Abca3	3	Nonspecific	repressed
10442396	Abca3	MF	0.76	0.01	-0.3959286763311392	Abca3	3	Nonspecific	repressed
10442396	Abca3	Tgd	0.55	0.0165958690743756	-0.862496476250065	Abca3	3	Nonspecific	repressed
10443749	Ubash3a	MF	0.47	0.00588843655355589	-1.0892673380970874	Ubash3a	1	MF	repressed
10445308	Cyp39a1	B	0.49	0.00275422870333816	-1.0291463456595165	Cyp39a1	1	B	repressed
10446763	Lbh	B	0.44	0.03019951720402016	-1.1844245711374275	Lbh	5	Nonspecific	repressed
10446763	Lbh	DC	0.52	0.02951209226666385	-0.9434164716336324	Lbh	5	Nonspecific	repressed
10446763	Lbh	NK	0.54	0.00263026799189538	-0.888968687611256	Lbh	5	Nonspecific	repressed
10446763	Lbh	NT	0.55	0.03235936569296283	-0.862496476250065	Lbh	5	Nonspecific	repressed
10446763	Lbh	T8	0.69	0.04265795188015926	-0.5353317329965558	Lbh	5	Nonspecific	repressed
10447254	Ppm1b	GN	0.44	9.54992586021436e-4	-1.1844245711374275	Ppm1b	2	Nonspecific	repressed
10447254	Ppm1b	NK	0.6	0.01288249551693134	-0.7369655941662062	Ppm1b	2	Nonspecific	repressed
10447341	Rhoq	B	0.38	0.001	-1.3959286763311392	AABR07003537.1	2	Nonspecific	repressed
10447341	Rhoq	DC	0.5	0.0199526231496888	-1	AABR07003537.1	2	Nonspecific	repressed
10448004	Phf10	GN	0.37	0.01737800828749375	-1.434402824145775	Phf10	1	GN	repressed
10448247	Zfp40	MF	0.75	0.02570395782768863	-0.4150374992788438	Zfp40	2	Nonspecific	repressed
10448247	Zfp40	NK	0.38	0.01737800828749375	-1.3959286763311392	Zfp40	2	Nonspecific	repressed
10449152	Rab40c	GN	0.47	0.01584893192461113	-1.0892673380970874	Rab40c	3	Nonspecific	repressed
10449152	Rab40c	MF	0.59	0.01949844599758045	-0.7612131404128835	Rab40c	3	Nonspecific	repressed
10449152	Rab40c	NK	0.8	0.03801893963205612	-0.3219280948873623	Rab40c	3	Nonspecific	repressed
10449242	Snrpg	GN	0.49	0.00478630092322638	-1.0291463456595165	Snrpg	4	Nonspecific	repressed
10449242	Snrpg	GN	0.49	0.00478630092322638	-1.0291463456595165	ENSRNOG00000063333	4	Nonspecific	repressed
10449242	Snrpg	GN	0.49	0.00478630092322638	-1.0291463456595165	ENSRNOG00000065447	4	Nonspecific	repressed
10449242	Snrpg	GN	0.49	0.00478630092322638	-1.0291463456595165	ENSRNOG00000065591	4	Nonspecific	repressed
10449741	Sik1	GN	0.35	0.01949844599758045	-1.5145731728297582	Sik1	2	Nonspecific	repressed
10449741	Sik1	T4	0.61	0.02398832919019489	-0.7131188522118385	Sik1	2	Nonspecific	repressed
10449971	Zfp763	NK	0.4	0.02630267991895381	-1.3219280948873622	Zfp763	1	NK	repressed
10450622	Atat1	GN	0.47	0.01584893192461113	-1.0892673380970874	Atat1	3	Nonspecific	repressed
10450622	Atat1	MF	0.72	5.754399373371566e-4	-0.4739311883324124	Atat1	3	Nonspecific	repressed
10450622	Atat1	NK	0.63	0.00467735141287198	-0.6665762662748083	Atat1	3	Nonspecific	repressed
10451472	Rpl7l1	DC	0.75	0.01412537544622754	-0.4150374992788438	Rpl7l1	4	Nonspecific	repressed
10451472	Rpl7l1	DC	0.75	0.01412537544622754	-0.4150374992788438	AABR07038269.1	4	Nonspecific	repressed
10451472	Rpl7l1	GN	0.42	0.00691830970918936	-1.2515387669959646	Rpl7l1	4	Nonspecific	repressed
10451472	Rpl7l1	GN	0.42	0.00691830970918936	-1.2515387669959646	AABR07038269.1	4	Nonspecific	repressed
10451763	Satb1	GN	0.47	0.01949844599758045	-1.0892673380970874	Satb1	2	Nonspecific	repressed
10451763	Satb1	NK	0.74	0.04570881896148749	-0.4344028241457749	Satb1	2	Nonspecific	repressed
10451860	Pot1b	B	0.77	0.01096478196143185	-0.3770696490798233	Pot1b	2	Nonspecific	repressed
10451860	Pot1b	DC	0.45	0.02454708915685029	-1.15200309344505	Pot1b	2	Nonspecific	repressed
10452188	Mllt1	GN	0.49	0.03019951720402016	-1.0291463456595165	Mllt1	4	Nonspecific	repressed
10452188	Mllt1	MF	0.68	1.6595869074375598e-5	-0.5563933485243852	Mllt1	4	Nonspecific	repressed
10452188	Mllt1	NT	0.71	0.01348962882591653	-0.4941090702700427	Mllt1	4	Nonspecific	repressed
10452188	Mllt1	T8	0.51	0.01071519305237606	-0.9714308478032292	Mllt1	4	Nonspecific	repressed
10453049	Cdc42ep3	GN	0.53	0.0223872113856834	-0.9159357352115256	Cdc42ep3	2	Nonspecific	repressed
10453049	Cdc42ep3	NK	0.41	2.8840315031266055e-4	-1.286304185156641	Cdc42ep3	2	Nonspecific	repressed
10453216	Thumpd2	B	0.86	0.03801893963205612	-0.21759143507262677	Thumpd2	4	Nonspecific	repressed
10453216	Thumpd2	DC	0.47	0.00446683592150963	-1.0892673380970874	Thumpd2	4	Nonspecific	repressed
10453216	Thumpd2	MF	0.88	0.04897788193684462	-0.18442457113742744	Thumpd2	4	Nonspecific	repressed
10453216	Thumpd2	NK	0.66	0.02454708915685029	-0.5994620704162712	Thumpd2	4	Nonspecific	repressed
10453272	Zfp36l2	GN	0.09	0.01258925411794167	-3.473931188332412	Zfp36l2	4	Nonspecific	repressed
10453272	Zfp36l2	MF	0.45	7.585775750291836e-5	-1.15200309344505	Zfp36l2	4	Nonspecific	repressed
10453272	Zfp36l2	NK	0.42	0.00891250938133745	-1.2515387669959646	Zfp36l2	4	Nonspecific	repressed
10453272	Zfp36l2	T8	0.36	0.00707945784384138	-1.4739311883324124	Zfp36l2	4	Nonspecific	repressed
10454198	Rnf125	NK	0.34	0.00229086765276777	-1.5563933485243853	Rnf125	1	NK	repressed
10454286	Mapre2	NK	0.39	0.00275422870333816	-1.3584539709124763	AABR07031491.2	1	NK	repressed
10454298	Zfp397	GN	0.48	0.02137962089502232	-1.0588936890535685	Zfp397	1	GN	repressed
10454851	Cxxc5	B	0.56	0.01949844599758045	-0.8365012677171204	AABR07041600.1	6	Nonspecific	repressed
10454851	Cxxc5	B	0.56	0.01949844599758045	-0.8365012677171204	Cxxc5	6	Nonspecific	repressed
10454851	Cxxc5	NK	0.48	5.623413251903491e-4	-1.0588936890535685	AABR07041600.1	6	Nonspecific	repressed
10454851	Cxxc5	NK	0.48	5.623413251903491e-4	-1.0588936890535685	Cxxc5	6	Nonspecific	repressed
10454851	Cxxc5	Tgd	0.46	0.04265795188015926	-1.1202942337177118	AABR07041600.1	6	Nonspecific	repressed
10454851	Cxxc5	Tgd	0.46	0.04265795188015926	-1.1202942337177118	Cxxc5	6	Nonspecific	repressed
10456296	Malt1	B	0.68	0.0087096358995608	-0.5563933485243852	Malt1	4	Nonspecific	repressed
10456296	Malt1	GN	0.46	0.01023292992280754	-1.1202942337177118	Malt1	4	Nonspecific	repressed
10456296	Malt1	MF	0.71	0.00616595001861482	-0.4941090702700427	Malt1	4	Nonspecific	repressed
10456296	Malt1	NK	0.63	0.00117489755493952	-0.6665762662748083	Malt1	4	Nonspecific	repressed
10456745	Smad7	NK	0.44	0.00416869383470335	-1.1844245711374275	Smad7	1	NK	repressed
10457022	Mbp	GN	0.33	0.00436515832240166	-1.5994620704162712	Mbp	4	Nonspecific	repressed
10457022	Mbp	MF	0.83	0.02187761623949553	-0.2688167584278	Mbp	4	Nonspecific	repressed
10457022	Mbp	NK	0.71	0.01513561248436208	-0.4941090702700427	Mbp	4	Nonspecific	repressed
